377,4.0,1996-12-06 08:28:51,233154
356,4.5,2016-07-09 10:14:08,40009
2628,2.0,2017-10-15 12:33:23,24296
377,4.0,2001-07-02 20:08:16,11434
377,3.0,2016-10-19 03:22:36,89930
1196,4.0,2009-05-14 00:13:56,40144
2959,5.0,2015-11-20 06:56:57,276087
2628,3.5,2004-06-04 17:48:27,113857
377,4.0,2002-05-19 02:58:00,10729
356,4.0,2016-03-11 00:23:48,97414
377,3.0,1996-06-25 15:53:23,77864
1196,5.0,1999-12-23 00:30:28,8955
356,4.5,2015-01-29 12:12:49,101692
1610,4.5,2004-12-12 01:22:42,99115
2259,2.0,2004-06-19 17:23:02,95944
377,4.0,2002-11-27 16:46:47,33002
356,5.0,2005-08-19 14:11:50,73915
356,3.0,2006-03-16 07:41:36,239254
1997,2.5,2004-01-03 06:43:23,45307
295,5.0,1996-07-09 14:06:59,236843
1196,5.0,2018-08-05 13:45:59,43096
356,4.0,2010-10-18 06:30:13,41225
2959,5.0,2007-05-20 15:56:17,125436
356,4.0,2006-01-31 21:11:29,140308
377,4.0,1996-09-25 22:55:38,266650
1196,5.0,2009-10-01 18:26:33,267592
356,1.0,1996-07-31 05:13:42,51309
2628,3.0,2005-11-08 22:23:29,4455
377,4.0,2016-04-25 12:02:59,222829
1610,4.0,2018-01-27 11:00:59,18350
356,5.0,1996-06-26 09:51:36,193765
1610,4.0,2005-12-05 04:00:57,123248
377,4.0,1997-01-26 04:11:33,111901
377,5.0,2001-08-15 23:26:29,267132
356,3.5,2006-11-10 07:37:49,198427
1918,4.5,2014-07-29 10:02:16,68333
1196,4.5,2014-10-18 08:52:15,160697
3827,3.0,2008-10-21 05:33:51,151107
2351,5.0,2014-11-15 12:35:20,2025
2959,5.0,2016-10-08 22:58:21,17175
356,4.0,2017-02-16 09:55:51,42298
1918,2.0,2001-01-23 15:42:41,225189
377,3.0,2017-03-01 05:11:29,95932
356,5.0,1999-03-26 15:05:55,177349
1918,1.5,2011-08-17 03:12:58,280538
1101,5.0,2008-06-05 05:44:16,108564
1610,5.0,2014-12-11 20:20:21,34521
2628,3.0,2000-01-10 14:40:23,53960
1997,2.0,2000-11-28 02:08:01,239856
2959,3.5,2018-08-19 17:29:40,232935
356,3.5,2010-12-03 09:28:38,264750
2959,4.0,2016-01-21 16:22:14,260300
377,2.0,2006-10-30 12:43:24,161320
377,4.0,2003-09-22 16:53:56,108075
2959,4.0,2013-05-17 16:18:11,87830
356,3.0,2007-02-15 19:01:57,181889
356,5.0,1996-06-24 07:59:00,59331
2959,5.0,2004-02-20 11:46:19,110600
2628,3.5,2015-12-08 21:40:21,154393
1196,4.5,2013-07-29 01:55:18,96850
1196,4.0,1998-11-23 18:08:40,144183
356,4.5,2013-06-01 01:23:06,71938
2628,3.5,2008-03-24 07:18:15,143069
356,5.0,2001-06-14 20:34:17,98788
1196,5.0,2001-11-30 19:48:15,246046
2959,1.0,2000-08-28 06:33:48,278750
356,3.5,2003-05-23 17:41:08,155886
356,5.0,2015-09-11 00:33:57,250963
1196,4.0,1999-12-11 14:40:25,253864
377,4.0,1996-11-21 04:58:43,110389
1196,4.0,2005-03-29 23:56:58,255360
1196,3.0,2015-12-29 08:01:27,34474
1101,5.0,2003-04-19 19:09:01,239666
2959,3.5,2017-09-26 01:47:51,51698
2959,5.0,2006-06-08 13:46:30,7143
2628,4.5,2003-11-18 14:30:30,1652
2351,3.5,2017-04-09 20:54:09,182893
1196,4.0,2000-11-25 01:36:24,47436
2959,4.0,2015-09-24 19:18:34,224500
1101,5.0,2000-11-17 18:37:14,162121
356,5.0,1996-07-16 23:30:36,263709
1772,3.5,2014-05-23 15:33:38,22969
356,4.5,2005-01-27 11:06:10,163552
377,3.0,2008-12-27 18:43:50,250923
2959,5.0,2016-06-26 00:48:41,91819
1772,3.0,1999-11-30 15:25:31,6074
356,3.5,2009-02-02 11:53:56,171283
356,3.0,2005-06-18 10:35:43,237040
175,5.0,1999-12-11 08:32:13,15754
2959,4.0,2005-03-31 09:49:43,224943
356,3.0,2015-09-21 17:17:24,242250
2959,5.0,2011-03-10 23:31:28,209048
356,4.0,2002-03-12 13:19:47,37353
1196,5.0,2006-09-03 01:48:00,100247
2959,2.5,2018-02-02 13:48:13,176235
356,3.5,2004-12-30 13:18:24,26127
2959,5.0,2004-12-24 03:23:33,253336
356,5.0,2016-10-04 20:32:30,230305
356,2.0,2003-01-23 23:29:55,219703
356,4.0,2002-01-18 09:14:30,143860
2628,3.0,2012-02-03 22:08:35,232061
1196,3.5,2016-04-23 20:07:44,210190
2959,4.0,2016-09-12 22:55:54,127299
175,3.5,2006-08-06 13:54:02,185266
2959,3.0,2007-03-06 00:59:39,259449
2959,5.0,2000-10-03 05:17:03,50125
356,3.0,1996-07-29 14:59:23,122705
377,2.0,2015-09-07 17:42:38,97927
356,4.5,2005-11-12 17:23:27,157121
2959,5.0,2011-03-02 21:02:39,112933
356,5.0,2017-10-20 17:21:38,209827
2959,5.0,2004-11-06 02:18:48,186399
1196,5.0,2000-11-20 04:06:30,267828
2628,2.0,2018-01-24 00:58:46,147539
1342,1.0,2003-02-17 14:03:25,43441
2959,4.0,2011-04-16 20:52:36,260541
356,5.0,2016-12-05 12:12:07,220386
1101,2.0,1997-11-21 08:23:13,59388
356,4.5,2015-06-01 20:22:10,44063
377,3.0,1996-08-30 04:39:22,126347
1196,4.0,2001-10-31 09:24:09,87029
1101,5.0,2003-11-24 23:05:04,77356
1196,3.0,2001-02-04 14:14:28,209596
3827,3.5,2014-09-29 14:12:47,215998
1196,4.0,1999-09-29 19:20:33,10684
2959,4.5,2015-04-14 09:11:58,148416
1101,0.5,2005-04-01 23:35:31,75129
1918,4.0,2005-12-17 06:04:57,97693
1196,4.0,2007-02-22 12:44:49,188636
356,4.5,2018-09-10 10:49:24,56789
377,3.0,2007-06-05 07:26:29,96407
377,4.0,1998-08-06 09:54:56,102186
175,4.5,2015-08-30 19:54:10,227011
2628,3.0,2002-02-19 02:35:20,263719
1997,4.0,1999-10-02 07:13:11,264363
2628,3.0,2004-10-14 10:45:37,257757
1997,3.0,2000-01-10 08:50:31,41002
356,3.5,2005-12-09 16:40:53,143210
2628,3.0,2001-04-27 08:09:06,12598
356,3.0,2000-01-29 14:40:26,48285
798,3.0,2015-04-18 12:40:50,252790
1196,3.5,2010-10-03 16:11:11,266611
2959,4.0,2002-12-16 20:38:53,158320
2628,2.0,2000-10-03 09:38:51,161860
2959,4.0,2017-02-15 19:20:23,237953
1610,5.0,1999-10-30 07:01:15,101543
356,5.0,1997-09-26 07:56:52,195730
377,3.0,1998-08-04 14:04:58,86120
1610,4.0,2011-06-16 17:34:55,244486
356,4.0,2005-05-10 10:05:00,41106
356,4.5,2017-09-12 13:19:46,208447
1196,2.0,2003-03-03 08:05:12,185739
2959,4.5,2015-09-18 10:10:23,54012
1196,4.0,2016-10-03 03:14:39,41827
1196,4.5,2004-06-01 18:51:37,8455
1610,2.0,2000-05-14 18:13:09,134611
1196,5.0,1997-11-07 20:39:43,147325
1610,3.0,2000-12-17 00:59:05,95688
1101,4.0,1997-02-03 09:30:35,189867
2959,3.5,2014-11-15 15:18:40,131637
2959,4.0,2017-11-17 15:30:31,100549
2628,3.0,2005-04-24 18:02:53,117424
356,3.0,2000-12-02 00:49:12,84389
1610,4.0,2006-08-19 23:32:17,190782
356,5.0,2017-11-08 22:30:36,267426
377,4.0,1996-08-13 03:31:50,198946
356,3.5,2011-06-06 17:26:01,227384
1610,2.5,2007-02-20 10:57:09,33576
1918,3.0,2002-01-20 16:24:05,81953
377,2.0,2005-05-11 13:55:31,25419
1196,5.0,2016-12-21 10:19:36,40809
1610,4.5,2005-11-20 11:42:29,177751
356,4.0,1996-09-04 04:43:38,219662
1610,4.0,1999-11-10 12:11:07,28973
1196,4.0,2001-07-20 10:17:17,98945
2959,4.5,2010-01-31 18:21:53,209124
377,4.0,2005-01-21 09:03:06,129201
3037,4.0,1999-12-29 22:41:10,17603
2628,2.5,2017-11-21 21:25:22,18992
377,3.5,2007-08-07 08:02:42,124794
1196,5.0,2000-11-22 21:51:18,125532
356,3.0,1996-06-04 13:03:11,102709
356,5.0,1996-07-12 15:31:45,190283
1101,4.0,2000-03-15 21:58:36,171433
377,5.0,1996-10-25 04:06:03,226519
2959,5.0,2005-04-22 16:44:08,273972
3037,3.0,2005-04-24 16:58:08,46832
356,4.0,2016-08-20 18:00:10,279829
1610,3.0,2017-05-08 13:31:34,224982
3827,2.0,2002-02-11 03:16:05,226619
356,4.0,2018-01-13 16:57:34,196642
377,2.5,2012-05-26 21:01:00,70358
2959,3.0,2000-07-20 15:49:08,91021
356,5.0,2015-03-15 12:15:01,45902
1101,4.0,2003-09-01 03:55:00,262102
2959,4.0,2012-11-23 21:37:26,21226
1196,5.0,2015-07-15 22:22:57,82434
356,4.0,2015-04-26 11:30:53,263804
356,4.0,2001-10-20 17:16:31,236006
356,3.5,2005-03-03 01:49:22,252884
356,3.5,2005-02-09 20:10:07,12267
2628,2.5,2007-01-01 19:11:10,49250
377,2.0,2008-05-24 07:37:28,149321
2628,3.0,2008-01-12 16:46:05,61302
1196,5.0,2015-05-11 23:27:52,203876
356,2.0,2015-10-23 21:36:42,183806
1196,5.0,2017-07-22 17:17:06,160148
377,4.0,1996-08-28 13:37:55,62082
2628,3.5,2016-08-09 12:59:13,126693
356,3.5,2012-08-11 14:02:33,163532
1196,5.0,2005-01-25 10:58:46,24754
1196,5.0,2016-07-07 14:18:18,118736
2959,4.0,2002-04-04 10:02:12,237785
2628,2.0,1999-09-29 19:23:21,186429
356,5.0,2007-11-06 19:05:32,112689
377,3.0,2011-05-19 18:13:58,94365
1196,4.0,2018-02-15 21:47:04,58331
356,5.0,2015-02-25 16:05:49,244732
2628,1.0,2016-03-09 18:29:07,96209
1196,5.0,2006-12-08 15:16:01,185915
2628,3.0,2002-08-23 17:27:04,67730
356,4.5,2016-12-14 11:08:06,69050
377,3.0,1996-06-02 12:13:18,46405
2959,4.0,2005-07-21 22:42:23,161211
2628,3.0,2005-12-29 13:43:35,69508
356,3.0,1996-10-16 13:46:40,172574
2959,4.0,2006-03-16 16:42:03,258170
356,4.0,2015-09-13 06:05:34,52680
378,2.0,2000-07-28 23:16:09,26842
377,5.0,1996-07-19 12:20:26,210956
377,4.0,2005-03-08 05:50:48,155536
798,4.0,2009-12-09 18:51:19,6860
377,4.0,1996-07-10 12:10:32,31867
2628,4.0,2007-06-17 15:19:12,36555
377,3.0,2002-06-05 14:33:35,35943
356,5.0,2001-10-06 07:28:12,8901
1101,5.0,2008-07-23 06:56:16,182045
175,4.0,2009-03-05 18:12:38,196211
356,5.0,2015-09-12 22:02:55,48198
2628,3.0,2015-11-23 08:20:56,223644
2959,3.5,2015-10-14 11:55:47,60096
377,3.5,2007-10-10 01:44:31,130393
3827,3.5,2005-08-31 05:12:37,46578
377,3.0,2010-05-31 13:37:55,67537
1196,4.0,2002-07-01 13:19:05,68389
356,5.0,2014-05-25 20:51:47,73076
356,5.0,2018-04-29 14:09:16,170093
356,4.0,1996-07-11 10:21:14,184733
2959,4.0,2006-02-09 02:31:32,35358
1918,1.5,2011-01-18 16:57:53,260929
356,5.0,2001-10-17 19:05:06,178313
1196,4.0,2005-03-22 23:03:56,191544
377,4.0,2018-08-21 00:47:25,218810
356,1.0,1996-08-12 06:10:17,81214
1997,4.0,2002-03-25 15:00:57,51277
356,4.0,1998-09-16 08:54:39,115323
2959,4.0,2016-05-12 09:09:55,134052
356,5.0,1996-08-18 14:50:40,146057
1610,4.0,2005-04-07 11:31:51,86526
356,5.0,2015-03-13 00:20:53,3960
2959,4.0,2000-11-20 15:04:17,253392
356,3.0,2011-06-20 19:49:55,276207
356,4.5,2016-08-30 09:08:39,271113
2959,3.5,2016-01-28 17:26:42,160336
2959,2.0,2009-02-16 20:51:40,155131
378,3.0,2002-01-12 01:34:14,275298
2628,1.0,2013-12-20 13:31:39,244458
278,3.0,1996-07-17 08:49:54,212732
2628,4.0,2001-01-03 15:04:27,91184
356,4.0,1996-07-10 09:54:39,237150
2628,3.0,2004-05-12 16:23:43,97089
378,3.0,2002-03-10 14:45:53,213204
1196,5.0,2001-07-28 20:10:00,143754
2628,0.5,2018-05-02 14:35:56,43857
2959,4.5,2010-08-17 16:24:05,76142
377,3.0,1996-06-01 05:16:07,174023
377,4.0,1996-07-05 10:08:15,260067
1101,4.0,1997-11-13 05:48:40,138562
1610,4.0,2015-02-12 14:57:17,163291
1196,4.0,2010-10-06 00:53:59,95649
2959,5.0,2006-05-20 19:11:14,103305
377,4.0,1996-08-10 00:18:29,27197
356,3.0,2016-08-30 17:34:57,258669
2959,4.0,2003-10-06 18:01:55,78768
1101,4.0,2015-12-09 04:28:36,182617
356,4.0,2001-05-07 07:28:54,6264
356,3.0,2000-11-20 16:00:01,110652
1610,3.0,2003-06-04 19:12:20,132562
356,5.0,2012-07-13 16:55:11,60859
1196,2.0,2017-10-01 10:23:21,14303
1997,5.0,2000-08-04 13:22:08,105406
356,4.0,1999-12-28 20:22:33,74839
2959,5.0,2015-07-11 01:55:10,51604
2959,5.0,2010-01-27 19:45:59,137692
356,5.0,1996-07-03 10:12:58,237668
377,3.5,2014-05-26 04:45:06,225095
1997,5.0,2010-01-15 18:36:08,132041
1918,3.0,2008-07-23 12:07:50,174537
356,5.0,1996-06-25 02:59:25,224289
1196,5.0,2001-03-28 03:07:49,185372
356,4.0,2000-10-02 17:08:06,89076
2988,4.5,2014-07-18 23:51:42,188066
356,5.0,2016-11-05 14:20:19,125643
2628,4.0,2001-04-01 21:28:05,278037
356,5.0,1997-01-16 12:09:03,178175
1997,4.0,2011-01-13 01:05:20,1120
1196,4.0,2000-02-03 00:02:54,224649
2959,5.0,2010-08-16 00:39:40,281870
1918,3.5,2006-04-07 14:57:02,135106
2628,1.0,2008-07-21 14:44:40,106717
377,4.0,1999-12-12 20:47:37,2826
377,4.0,1996-11-18 09:25:23,265558
1196,4.5,2017-12-28 17:47:29,65186
1101,4.0,2000-04-01 22:25:15,202142
2628,2.0,2006-12-10 16:43:20,102120
2628,1.0,2000-10-08 23:09:27,96267
2959,5.0,2008-03-31 16:40:12,42235
1101,4.0,2010-06-18 20:40:57,249824
2959,4.0,2015-12-12 19:30:52,98576
1610,4.0,1999-10-04 17:58:21,115465
1101,5.0,1997-04-01 07:34:23,130474
2959,4.0,2005-08-22 20:45:36,60641
1342,3.5,2007-01-05 13:25:51,29085
1997,4.0,2004-04-17 12:41:18,25550
356,4.0,1996-10-13 15:44:43,197905
1196,4.0,2000-08-19 23:29:28,236445
2959,5.0,2012-01-14 14:53:52,107371
356,4.0,1996-11-20 09:00:44,134566
3037,4.0,2002-11-07 10:29:53,199736
1196,5.0,2001-06-21 23:21:19,129008
1610,3.0,2017-10-12 13:14:00,165493
1196,5.0,1999-12-13 13:59:12,99122
1101,3.0,2001-12-06 19:45:36,252014
356,3.0,2006-06-21 15:20:54,27182
2628,4.0,2001-08-07 20:20:13,116593
1997,4.5,2013-06-27 07:41:22,185324
377,2.0,1997-03-23 03:33:02,267130
2628,3.0,2016-08-17 17:09:22,149834
377,2.0,2000-04-24 03:51:43,138920
1196,4.0,2017-07-03 14:13:55,186568
1196,4.0,2018-03-24 07:58:02,64127
1610,4.0,1999-10-02 09:45:03,229744
377,4.0,2011-09-28 12:37:26,205321
356,5.0,2006-10-04 19:35:05,105640
356,4.0,2005-06-19 04:43:15,198634
2959,4.5,2012-07-30 16:19:21,120631
356,5.0,2015-05-25 05:57:49,219359
3827,2.5,2003-07-13 15:36:12,142262
2959,5.0,2006-01-11 22:04:39,40630
1610,5.0,1999-12-12 21:20:03,62660
2628,3.0,2011-12-10 20:29:12,145195
2959,5.0,2001-07-29 22:38:48,97895
356,5.0,2000-03-13 14:51:02,239474
356,3.0,2005-05-06 13:19:19,80500
356,4.5,2014-06-23 20:03:41,124951
1196,5.0,2001-02-09 00:44:33,155736
1196,3.0,2016-06-24 23:02:21,164285
1610,4.5,2005-03-30 07:19:07,218588
356,5.0,2001-12-09 09:18:11,270577
2628,2.5,2015-01-29 13:10:23,212873
1196,4.0,2014-04-01 19:29:08,174805
2628,4.0,1999-12-14 17:36:40,48795
2959,4.5,2005-03-22 06:04:53,46566
1196,5.0,2017-02-19 09:12:35,177528
2628,4.0,2001-08-18 19:01:51,176930
2628,3.5,2008-04-07 17:56:13,121943
377,4.5,2003-06-10 16:14:26,156206
2959,5.0,2010-08-06 19:27:00,193900
356,3.0,2015-09-03 15:02:47,87143
1997,3.0,2016-11-24 12:42:44,174098
1997,3.0,2004-08-16 13:09:26,282806
1918,1.0,2006-04-19 12:37:25,131349
2959,5.0,2007-07-28 21:26:25,217803
377,3.0,1996-08-04 06:57:20,59248
1101,4.0,2000-12-14 01:45:12,34721
356,3.0,2016-06-11 21:48:56,165640
1196,4.0,2000-04-13 11:29:19,270943
2959,3.0,2018-08-22 10:13:02,230568
1196,5.0,1999-10-09 01:21:51,236137
1101,3.0,2000-11-19 19:28:10,201131
1196,3.0,2017-07-12 17:46:44,53407
2628,4.0,2004-05-20 16:08:41,49348
1997,4.0,2008-01-01 20:04:06,26439
356,5.0,2001-10-17 17:32:49,73485
356,5.0,2001-10-01 14:02:42,257883
377,3.0,2007-01-10 00:30:38,238882
2959,5.0,2011-03-30 02:09:32,211411
1196,4.5,2017-05-13 01:37:41,56546
1196,3.0,2014-03-29 13:15:54,200669
356,4.0,1996-08-26 07:40:38,114996
798,3.0,1997-01-24 03:28:21,213684
1196,3.5,2017-08-21 20:09:35,9675
356,1.0,1999-10-01 15:19:21,226163
1196,2.0,2000-01-01 23:08:11,195164
1196,5.0,1999-01-06 02:50:10,167241
377,3.0,1996-09-19 02:10:16,175021
798,3.5,2015-11-12 12:09:10,276739
2959,5.0,2004-03-09 20:30:44,14542
1997,4.0,2009-11-16 19:35:38,26073
2959,5.0,2005-01-31 11:43:07,246043
1918,3.0,2009-01-02 16:39:12,49451
356,5.0,2016-01-12 15:29:19,110233
1196,5.0,2003-04-19 04:18:45,214303
356,5.0,2000-04-29 12:18:10,231527
1196,2.5,2015-12-25 19:00:26,91927
1918,5.0,2009-04-10 01:59:37,84836
1196,4.0,1997-01-31 13:02:58,221044
356,3.0,2000-12-23 00:52:44,50462
1196,4.0,2005-12-03 14:42:55,125699
377,3.5,2008-09-28 22:39:54,18975
356,4.0,1996-06-12 12:42:05,252786
1610,3.5,2005-03-22 02:56:04,37756
2959,3.0,2011-12-16 10:45:27,193149
356,4.0,2015-03-29 00:11:55,62197
1196,4.5,2012-01-20 03:52:04,216756
1196,4.0,2003-01-22 02:04:30,168935
1196,4.0,1999-12-11 15:33:42,28920
2628,5.0,2001-10-25 10:29:59,143750
2959,4.5,2004-09-13 08:28:43,189
356,2.0,1996-06-22 09:36:49,141097
356,4.0,2009-01-01 22:35:28,143948
2628,2.0,2000-04-22 03:29:59,103602
356,5.0,2009-01-08 15:18:54,234227
2959,4.0,2015-05-23 01:28:15,100669
356,5.0,2016-06-15 12:30:46,205911
1997,3.0,2003-06-30 13:55:52,50391
377,5.0,1996-08-18 15:15:50,67128
1196,5.0,2018-07-30 16:20:35,28482
377,4.0,1996-09-04 10:16:30,124656
1196,5.0,2014-02-09 15:47:15,48004
377,3.5,2007-01-22 06:13:40,245221
2959,4.5,2016-04-17 14:16:54,512
356,4.0,2003-03-12 00:26:01,94536
2628,2.5,2008-01-06 12:29:37,122106
2959,4.0,2010-11-14 09:57:14,281107
1610,2.0,2000-05-19 22:48:19,203922
356,5.0,1996-08-05 21:09:24,252476
1196,4.0,2000-08-09 04:00:52,121451
2959,4.0,2014-02-25 12:12:16,207619
377,3.0,2018-07-26 19:56:27,238477
2959,0.5,2016-03-21 13:59:38,167491
377,3.0,2008-08-26 22:35:39,40232
1610,4.0,2003-03-28 10:13:58,160410
356,4.5,2017-07-01 13:34:10,199466
2628,1.0,2000-01-03 03:08:33,187625
356,4.5,2018-07-04 17:23:26,161884
1997,3.5,2018-09-25 12:19:48,273868
1101,4.0,2001-01-29 14:47:58,134049
1101,5.0,2001-02-22 17:11:26,167936
377,2.0,1999-12-23 22:00:45,203770
2628,4.0,2001-04-21 17:29:26,100193
1918,3.0,1999-09-15 04:37:27,173479
356,4.0,1996-06-28 15:25:53,160554
1918,3.0,2016-12-14 18:43:43,181815
377,4.0,2014-04-18 04:00:23,23161
2959,4.0,2016-05-24 04:20:11,179509
2959,5.0,2015-10-22 20:00:32,218095
2959,5.0,2012-07-07 23:37:18,168995
1101,2.5,2011-02-13 13:26:07,114930
377,3.5,2015-06-17 14:36:59,95181
1101,3.5,2005-05-06 14:56:01,93407
2959,4.0,2009-03-08 14:38:58,189256
2959,3.5,2017-03-01 14:13:49,91906
1196,4.5,2005-03-22 04:54:08,206511
377,3.5,2007-01-23 12:47:56,183902
356,5.0,2018-06-28 08:49:50,56609
2959,3.0,2016-01-09 13:08:26,137484
2628,3.5,2004-01-20 14:51:17,99217
377,4.0,2006-12-05 04:47:40,54379
1101,4.0,2005-03-05 13:22:50,95586
2959,5.0,2018-01-10 11:36:10,252767
377,3.0,1998-04-04 02:32:09,253978
377,3.0,2008-05-07 06:45:24,59199
377,4.0,1999-11-05 09:41:45,79598
356,4.0,2015-10-25 04:55:07,116716
1196,5.0,2008-02-04 09:17:50,223020
2959,4.5,2004-05-20 22:41:27,191065
2959,5.0,2017-10-10 10:41:11,281289
2959,4.0,2017-04-20 00:13:46,22217
1101,4.0,1997-03-06 11:49:47,67512
1610,2.5,2005-05-27 04:13:06,65275
356,5.0,2000-10-19 12:50:31,265768
1196,5.0,1999-10-02 12:35:08,191158
2959,4.5,2013-07-25 14:40:14,5775
2628,3.5,2005-09-20 16:44:13,180590
2959,5.0,2017-10-26 16:18:20,236758
356,5.0,1997-04-19 15:49:02,205042
3827,1.5,2009-06-06 11:51:18,24503
1610,3.5,2004-03-13 16:50:13,161548
356,2.0,2011-02-26 14:35:42,69861
2259,3.0,2002-03-21 16:38:23,78702
3827,0.5,2010-09-18 15:40:34,42431
377,4.0,2008-02-09 22:44:52,11819
2959,5.0,2011-02-09 23:22:08,104536
377,4.0,1996-10-18 07:06:08,229334
1196,0.5,2018-04-28 06:04:57,238786
1610,5.0,1999-09-28 12:14:20,56437
356,4.5,2016-06-02 17:57:42,155985
2959,5.0,2018-07-13 05:20:00,51752
2959,5.0,2012-10-22 15:02:51,208264
175,4.0,2005-06-26 10:20:00,103204
2628,4.0,2018-06-13 08:46:50,92246
2628,3.5,2015-11-17 09:40:52,12641
2628,5.0,2006-04-12 22:46:58,40469
2628,4.5,2003-07-28 16:31:08,19683
356,3.0,2014-09-28 11:50:03,16432
1342,3.0,1997-05-31 14:29:14,149031
356,3.0,2017-05-07 20:33:46,83297
2959,4.0,2004-05-24 12:40:26,272724
278,3.5,2004-06-12 06:59:37,60669
356,4.0,1999-11-19 13:13:45,260226
2628,3.5,2008-10-28 20:42:27,36246
2959,4.5,2013-08-09 14:13:50,226870
1610,3.0,2000-08-03 08:17:06,222117
356,4.0,2017-05-19 18:03:29,212162
356,4.5,2015-12-27 23:30:34,264854
1997,3.5,2016-03-18 11:49:12,149042
377,3.5,2004-07-04 03:04:03,170321
1101,5.0,2000-03-13 21:34:30,273433
377,1.5,2008-02-01 20:03:07,222624
377,4.0,2004-05-25 14:43:09,221602
377,2.5,2006-03-28 10:59:55,163159
356,3.0,2005-01-30 14:13:57,52121
377,5.0,1996-07-25 13:55:28,271000
2628,5.0,2003-04-02 13:46:29,102297
1101,4.0,1998-04-18 04:48:15,10319
1772,1.0,2002-02-25 19:33:42,210115
1196,3.0,2009-04-13 13:47:48,205426
356,1.0,2005-09-17 15:28:46,181551
378,3.0,1998-08-29 18:43:05,173991
2959,5.0,2011-09-12 08:14:57,229661
2959,5.0,2014-05-21 04:15:28,243578
356,4.5,2015-11-08 03:58:27,171207
2628,4.0,2002-11-11 15:39:24,280186
356,4.5,2013-03-29 18:00:04,249461
356,4.5,2017-01-29 12:10:01,61421
356,4.0,1996-11-29 06:26:28,176389
2959,5.0,2018-02-09 03:22:28,196276
2628,5.0,2002-11-11 14:07:19,254745
356,4.0,1997-11-13 09:55:44,206317
2959,3.0,2010-11-22 22:46:06,38258
356,3.5,2015-06-16 09:17:15,16044
377,4.0,2003-03-06 07:06:32,46719
1918,2.0,2002-08-19 16:01:39,37237
356,4.5,2009-02-21 15:19:35,53405
1196,5.0,2007-12-26 11:04:34,196263
2959,5.0,2000-07-08 11:24:54,188887
356,1.0,1996-06-26 12:53:47,158902
356,3.0,2004-10-15 19:17:25,15542
1196,3.0,2011-09-19 14:44:34,35136
377,4.0,2018-03-20 15:19:58,189820
356,3.0,2002-10-11 15:14:40,7280
1196,4.0,2002-01-15 15:54:09,210998
1101,3.5,2010-01-29 15:44:22,86305
2959,3.5,2016-12-21 10:18:59,117284
1196,2.5,2015-03-17 14:46:23,208308
2959,5.0,2001-11-23 22:36:36,80198
1196,5.0,1997-06-10 09:11:41,232034
2628,2.0,2005-10-23 18:33:12,14208
1196,4.5,2013-08-27 20:20:17,92505
3827,3.0,2003-02-09 09:53:58,43097
1196,4.0,2012-04-22 13:10:17,244935
1997,4.0,2004-04-03 06:49:35,161941
356,4.5,2015-08-13 11:54:47,68376
175,4.5,2006-03-13 13:57:06,235760
1196,2.0,2016-05-26 12:09:51,153871
1196,4.5,2005-11-15 13:22:33,123444
1610,5.0,2000-01-12 20:22:52,110996
1101,5.0,2006-01-30 00:56:44,20850
1610,3.5,2011-08-04 15:33:49,89030
2959,5.0,2015-09-05 11:43:45,58446
356,4.0,1996-07-12 17:38:45,207086
2959,5.0,2008-10-29 20:38:37,98181
2628,2.0,2018-03-21 16:18:09,185892
377,4.0,2006-02-26 22:39:54,173306
377,3.0,2015-01-24 15:35:16,77412
377,4.0,1996-07-15 16:28:16,258888
377,3.0,2003-07-26 14:03:40,111427
798,5.0,2017-05-30 11:16:20,184115
377,5.0,2000-08-22 22:05:08,110894
278,4.0,1999-12-03 05:27:05,199228
356,4.0,1996-07-10 05:20:33,207085
2959,4.0,2001-01-01 18:06:27,167977
2959,4.5,2011-02-04 17:21:00,120899
2628,2.0,2004-08-03 23:43:18,109950
377,5.0,1996-10-13 07:17:22,98509
1997,4.0,2003-01-13 23:26:07,222287
356,3.0,2015-07-26 21:57:54,190090
356,4.5,2011-12-02 08:00:02,30074
356,2.0,2000-01-15 14:28:28,117194
1196,4.0,2003-04-04 16:01:56,159691
356,3.5,2015-01-14 13:17:10,191498
1997,4.0,2012-09-24 17:34:10,57388
2628,5.0,2015-08-16 19:53:07,231037
2959,3.5,2016-11-13 20:53:55,236128
356,5.0,2003-03-25 15:22:35,3603
377,2.5,2006-02-10 20:15:06,101950
1918,2.5,2005-08-12 10:13:53,125165
377,4.0,2006-07-27 23:44:02,128367
1342,3.0,1999-11-05 13:41:51,160159
2959,4.0,2017-06-10 12:15:38,87833
1918,3.0,2011-04-14 07:34:11,202195
356,5.0,2016-02-12 07:54:06,97911
356,3.0,2000-07-06 20:37:23,114713
2959,5.0,2003-03-27 15:39:18,257716
1610,5.0,2000-11-22 21:03:44,199254
356,5.0,2016-08-31 19:24:22,69398
377,5.0,1996-07-04 22:19:08,123492
1196,1.5,2017-02-01 16:10:21,250843
356,1.0,1999-11-28 01:41:06,144864
1918,3.0,2002-09-08 15:27:38,184473
1196,5.0,2018-03-18 15:05:18,156284
1610,5.0,1999-12-12 13:07:52,257363
1610,5.0,2001-12-10 00:01:12,240169
2628,0.5,2015-10-21 17:22:26,222922
1101,3.0,2000-08-22 01:13:11,266865
1196,4.0,2016-04-10 07:53:32,170455
356,3.5,2009-11-06 10:44:42,77024
2628,4.0,2001-08-03 06:31:54,178513
